Process Time,Src IP,Src Port,Dst IP,Dst Port,Protocol,Total Fwd Pkts,Total Fwd Vol,Total Bwd Pkts,Total Bwd Vol,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Max,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Max,Bwd Pkt Len Std,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Std,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Max,Bwd IAT Std,Duration,Active Min,Active Mean,Active Max,Active Std,Idle Min,Idle Mean,Idle Max,Idle Std,SFlow Fwd Pkts,SFlow Fwd Bytes,SFlow Bwd Pkts,SFlow bwd Bytes,FPSH Count,BPSH Count,FURG Count,BURG Count,Total FHLen,Total BHLen,Previous Flow Time,DSCP,RootIntent,Intent,Target,From
2025-03-04 14:45:15.959643 +0000 UTC,172.18.0.8,60888,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,22000,946250,3052000,1414497,46000,947000,3080000,1435140,3803000,3803000,3803000,3803000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,25000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.959732 +0000 UTC,172.18.0.8,60904,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,15000,1085750,2608000,1109913,76000,1089000,2569000,1081640,4366000,4366000,4366000,4366000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,89000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.959842 +0000 UTC,172.18.0.8,60914,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,22000,559250,1732000,797068,51000,560500,1705000,774468,2256000,2256000,2256000,2256000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,110000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.959894 +0000 UTC,172.18.0.8,60916,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,19000,1756750,5025000,2342251,86000,1758750,4970000,2292828,7047000,7047000,7047000,7047000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,52000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.959930 +0000 UTC,172.18.0.8,60930,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,22000,825500,2539000,1173080,127000,832000,2470000,1111019,3343000,3343000,3343000,3343000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,36000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.960011 +0000 UTC,172.18.0.8,60938,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,24000,1000000,3487000,1662934,35000,1000000,1945000,1031553,4015000,4015000,4015000,4015000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,81000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.960045 +0000 UTC,172.18.0.8,60940,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,22000,893250,2229000,1022946,46000,894000,2259000,1035209,3590000,3590000,3590000,3590000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,34000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.960152 +0000 UTC,172.18.0.8,60942,172.18.0.5,80,6,6,467,4,505,52,77,199,59,52,126,341,143,25000,400600,789000,333518,148000,660000,1469000,708813,2003000,2003000,2003000,2003000,0,0,0,0,0,6,467,4,505,1,1,0,0,320,216,107000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.960234 +0000 UTC,172.18.0.8,60956,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,53000,960250,2732000,1208932,75000,960250,2698000,1181191,3865000,3865000,3865000,3865000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,82000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.960327 +0000 UTC,172.18.0.8,60958,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,18000,291250,527000,268215,129000,294000,470000,178443,1188000,1188000,1188000,1188000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,93000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.960386 +0000 UTC,172.18.0.8,60964,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,33000,2282750,7793000,3701125,55000,2286250,7830000,3722976,9169000,9169000,9169000,9169000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,59000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.960518 +0000 UTC,172.18.0.8,60968,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,31000,1075000,3204000,1473613,51000,1075250,3183000,1453076,4320000,4320000,4320000,4320000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,132000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.961062 +0000 UTC,172.18.0.8,60978,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,31000,997500,2447000,1140307,37000,997250,3423000,1621711,4009000,4009000,4009000,4009000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,544000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.962040 +0000 UTC,172.18.0.8,60980,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,22000,414250,1308000,602234,51000,415500,1288000,584713,1677000,1677000,1677000,1677000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,978000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.962719 +0000 UTC,172.18.0.8,60990,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,26000,1947000,5023000,2216789,50000,1947250,5446000,2510971,7806000,7806000,7806000,7806000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,679000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.964303 +0000 UTC,172.18.0.8,60998,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,25000,1070500,2890000,1255822,56000,1071500,2934000,1275636,4303000,4303000,4303000,4303000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,0,0,Benign,Stress,server,NA
2025-03-04 14:45:15.964303 +0000 UTC,172.18.0.8,60996,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,25000,2666000,9633000,4651829,50000,2666250,9665000,4671936,10682000,10682000,10682000,10682000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,1584000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.965050 +0000 UTC,172.18.0.8,32792,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,27000,979500,1633000,764257,82000,980500,1607000,749068,3940000,3940000,3940000,3940000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,747000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.965405 +0000 UTC,172.18.0.8,32794,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,28000,1053500,3867000,1876890,80000,1054750,3913000,1905710,4237000,4237000,4237000,4237000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,355000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.965960 +0000 UTC,172.18.0.8,32808,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,23000,1518000,4582000,2117320,57000,1519250,4625000,2141340,6092000,6092000,6092000,6092000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,555000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.966203 +0000 UTC,172.18.0.8,32816,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,21000,1430250,4596000,2138623,43000,1432500,4636000,2170805,5743000,5743000,5743000,5743000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,243000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.966432 +0000 UTC,172.18.0.8,32824,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,21000,2689000,8223000,3810420,289000,2690250,8261000,3769946,10775000,10775000,10775000,10775000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,229000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.967086 +0000 UTC,172.18.0.8,32836,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,29000,901500,2670000,1219316,60000,901250,2639000,1203398,3624000,3624000,3624000,3624000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,654000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.967217 +0000 UTC,172.18.0.8,32840,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,27000,348500,814000,336286,142000,349750,848000,334873,1416000,1416000,1416000,1416000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,131000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.967347 +0000 UTC,172.18.0.8,32856,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,30000,791000,1547000,812697,44000,792250,2773000,1322046,3188000,3188000,3188000,3188000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,130000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.968713 +0000 UTC,172.18.0.8,32872,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,32000,312750,718000,302885,47000,312250,825000,348334,1269000,1269000,1269000,1269000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,1366000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.970158 +0000 UTC,172.18.0.8,32878,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,25000,410750,1223000,551502,41000,411000,1295000,591736,1660000,1660000,1660000,1660000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,1445000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.971017 +0000 UTC,172.18.0.8,32886,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,31000,310750,700000,299187,46000,310250,823000,348333,1261000,1261000,1261000,1261000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,859000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.971433 +0000 UTC,172.18.0.8,32902,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,26000,675250,1395000,705030,47000,675500,2223000,1035642,2718000,2718000,2718000,2718000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,416000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.971768 +0000 UTC,172.18.0.8,32910,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,23000,1329750,2636000,1317031,42000,1331250,2621000,1321930,5340000,5340000,5340000,5340000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,335000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.972492 +0000 UTC,172.18.0.8,32918,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,36000,451500,1105000,486774,85000,452000,1046000,432446,1822000,1822000,1822000,1822000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,724000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.972558 +0000 UTC,172.18.0.8,32932,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,33000,911500,2190000,1002963,54000,911500,2165000,1001841,3668000,3668000,3668000,3668000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,66000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.973425 +0000 UTC,172.18.0.8,32938,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,32000,1136000,3852000,1816585,46000,1135250,3892000,1844578,4562000,4562000,4562000,4562000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,867000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.973442 +0000 UTC,172.18.0.8,32946,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,49000,594000,1217000,491476,68000,592000,1254000,503101,2400000,2400000,2400000,2400000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,17000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.973525 +0000 UTC,172.18.0.8,32950,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,30000,806500,1948000,891254,55000,809000,1994000,913711,3255000,3255000,3255000,3255000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,83000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.973705 +0000 UTC,172.18.0.8,32960,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,20000,391750,1255000,579303,57000,393250,1225000,556133,1586000,1586000,1586000,1586000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,180000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.973738 +0000 UTC,172.18.0.8,32970,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,24000,722250,2458000,1161205,43000,723750,2443000,1148826,2910000,2910000,2910000,2910000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,33000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.974138 +0000 UTC,172.18.0.8,32972,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,23000,796500,2709000,1281384,52000,797500,2685000,1262295,3205000,3205000,3205000,3205000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,400000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.974335 +0000 UTC,172.18.0.8,32974,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,22000,420000,802000,405866,56000,421500,763000,368212,1700000,1700000,1700000,1700000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,197000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.974483 +0000 UTC,172.18.0.8,32988,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,24000,159250,421000,177770,48000,158750,238000,87229,651000,651000,651000,651000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,148000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.974510 +0000 UTC,172.18.0.8,33000,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,24000,453500,899000,367006,39000,454250,943000,430938,1832000,1832000,1832000,1832000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,27000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.974806 +0000 UTC,172.18.0.8,33002,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,25000,318000,595000,288714,57000,320000,575000,251222,1297000,1297000,1297000,1297000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,296000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.975182 +0000 UTC,172.18.0.8,33006,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,24000,332250,791000,337360,53000,333500,771000,313524,1349000,1349000,1349000,1349000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,376000,0,Benign,Stress,server,NA
2025-03-04 14:45:15.976636 +0000 UTC,172.18.0.8,33016,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,30000,227500,722000,331264,45000,226500,595000,251493,926000,926000,926000,926000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,1454000,0,Benign,Stress,server,NA
2025-03-04 14:45:16.962553 +0000 UTC,172.18.0.8,33026,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,38000,145250,398000,170190,45000,142250,372000,153916,596000,596000,596000,596000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,985917000,0,Benign,Stress,server,NA
2025-03-04 14:45:16.963677 +0000 UTC,172.18.0.8,33028,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,19000,75750,173000,69547,48000,76500,151000,49735,318000,318000,318000,318000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,1124000,0,Benign,Stress,server,NA
2025-03-04 14:45:16.963789 +0000 UTC,172.18.0.8,33042,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,26000,68750,163000,63975,33000,66750,143000,51370,286000,286000,286000,286000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,112000,0,Benign,Stress,server,NA
2025-03-04 14:45:16.964321 +0000 UTC,172.18.0.8,33048,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,19000,72750,160000,63808,39000,73500,140000,45493,307000,307000,307000,307000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,532000,0,Benign,Stress,server,NA
2025-03-04 14:45:16.964624 +0000 UTC,172.18.0.8,33064,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,26000,76000,162000,62439,43000,75500,142000,44977,319000,319000,319000,319000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,303000,0,Benign,Stress,server,NA
2025-03-04 14:45:16.970290 +0000 UTC,172.18.0.8,33068,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,21000,106500,231000,97250,46000,106250,209000,73803,439000,439000,439000,439000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,5666000,0,Benign,Stress,server,NA
2025-03-04 14:45:16.972481 +0000 UTC,172.18.0.8,33082,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,20000,78750,149000,61075,39000,79250,131000,40729,330000,330000,330000,330000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,2191000,0,Benign,Stress,server,NA
2025-03-04 14:45:16.972499 +0000 UTC,172.18.0.8,33088,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,19000,77500,143000,60379,52000,77750,124000,31752,323000,323000,323000,323000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,18000,0,Benign,Stress,server,NA
2025-03-04 14:45:16.975298 +0000 UTC,172.18.0.8,33094,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,18000,75250,166000,67029,36000,75750,146000,48856,315000,315000,315000,315000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,2799000,0,Benign,Stress,server,NA
2025-03-04 14:45:16.976528 +0000 UTC,172.18.0.8,33098,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,19000,81000,139000,59844,39000,81250,118000,37455,338000,338000,338000,338000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,1230000,0,Benign,Stress,server,NA
2025-03-04 14:45:17.964517 +0000 UTC,172.18.0.8,33114,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,60000,140000,286000,101574,66000,130750,254000,84021,579000,579000,579000,579000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,987989000,0,Benign,Stress,server,NA
2025-03-04 14:45:17.967526 +0000 UTC,172.18.0.8,33128,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,33000,141000,325000,127030,47000,139750,290000,106142,582000,582000,582000,582000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,3009000,0,Benign,Stress,server,NA
2025-03-04 14:45:17.968196 +0000 UTC,172.18.0.8,33132,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,28000,122750,285000,112114,50000,121750,254000,92160,505000,505000,505000,505000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,670000,0,Benign,Stress,server,NA
2025-03-04 14:45:17.978467 +0000 UTC,172.18.0.8,33138,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,36000,95250,188000,66067,44000,84500,167000,55943,394000,394000,394000,394000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,10271000,0,Benign,Stress,server,NA
2025-03-04 14:45:18.456216 +0000 UTC,172.18.0.1,54350,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002326000,0,0,0,0,1000219000,1000775333,1001119000,486230,1,196,0,0,0,0,0,0,784,0,0,0,Benign,Stress,server,NA
2025-03-04 14:45:18.961618 +0000 UTC,172.18.0.8,33152,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,47000,115750,244000,87591,46000,111250,206000,75168,477000,477000,477000,477000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,983151000,0,Benign,Stress,server,NA
2025-03-04 14:45:18.961750 +0000 UTC,172.18.0.8,33164,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,29000,80250,178000,67093,35000,79250,154000,51989,337000,337000,337000,337000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,132000,0,Benign,Stress,server,NA
2025-03-04 14:45:18.964162 +0000 UTC,172.18.0.8,33178,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,51000,101250,193000,63025,56000,96250,166000,52347,420000,420000,420000,420000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,2412000,0,Benign,Stress,server,NA
2025-03-04 14:45:18.965173 +0000 UTC,172.18.0.8,33194,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,71000,150000,304000,106730,82000,143250,264000,83095,623000,623000,623000,623000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,1011000,0,Benign,Stress,server,NA
2025-03-04 14:45:18.967252 +0000 UTC,172.18.0.8,33206,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,46000,99500,217000,79642,38000,94250,189000,66520,410000,410000,410000,410000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,2079000,0,Benign,Stress,server,NA
2025-03-04 14:45:18.967766 +0000 UTC,172.18.0.8,33220,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,22000,76750,166000,63515,48000,79500,140000,41194,333000,333000,333000,333000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,514000,0,Benign,Stress,server,NA
2025-03-04 14:45:18.970853 +0000 UTC,172.18.0.8,33226,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,76000,140250,271000,89734,49000,118500,224000,83532,577000,577000,577000,577000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,3087000,0,Benign,Stress,server,NA
2025-03-04 14:45:18.972168 +0000 UTC,172.18.0.8,33234,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,46000,124250,230000,83595,83000,124250,197000,50341,532000,532000,532000,532000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,1315000,0,Benign,Stress,server,NA
2025-03-04 14:45:18.974609 +0000 UTC,172.18.0.8,33246,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,53000,130000,275000,99176,50000,124750,235000,87160,536000,536000,536000,536000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,2441000,0,Benign,Stress,server,NA
2025-03-04 14:45:18.978541 +0000 UTC,172.18.0.8,33262,172.18.0.5,80,6,6,467,4,505,52,77,199,59,52,126,341,143,38000,91000,243000,85787,103000,138333,207000,59475,455000,455000,455000,455000,0,0,0,0,0,6,467,4,505,1,1,0,0,320,216,3932000,0,Benign,Stress,server,NA
2025-03-04 14:45:18.979089 +0000 UTC,172.18.0.8,33278,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,21000,76500,198000,82140,14000,75500,174000,68801,316000,316000,316000,316000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,548000,0,Benign,Stress,server,NA
2025-03-04 14:45:18.979409 +0000 UTC,172.18.0.8,33278,172.18.0.5,80,6,6,467,5,557,52,77,199,59,52,111,341,128,25000,74500,147000,51571,44000,74750,123000,37535,85999640000,315000,157500,315000,222738,85999325000,85999325000,85999325000,0,3,233,2,278,1,1,0,0,320,268,320000,0,Benign,Stress,server,NA
