Process Time,Src IP,Src Port,Dst IP,Dst Port,Protocol,Total Fwd Pkts,Total Fwd Vol,Total Bwd Pkts,Total Bwd Vol,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Max,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Max,Bwd Pkt Len Std,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Std,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Max,Bwd IAT Std,Duration,Active Min,Active Mean,Active Max,Active Std,Idle Min,Idle Mean,Idle Max,Idle Std,SFlow Fwd Pkts,SFlow Fwd Bytes,SFlow Bwd Pkts,SFlow bwd Bytes,FPSH Count,BPSH Count,FURG Count,BURG Count,Total FHLen,Total BHLen,Previous Flow Time,DSCP,RootIntent,Intent,Target,From
2025-03-04 14:45:15.960048 +0000 UTC,172.18.0.8,60940,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,21000,893250,2231000,1024659,47000,893250,2251000,1029802,3583000,3583000,3583000,3583000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,33000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.960156 +0000 UTC,172.18.0.8,60942,172.18.0.5,80,6,6,467,4,505,52,77,199,59,52,126,341,143,22000,400800,790000,334434,142000,660000,1472000,712075,2004000,2004000,2004000,2004000,0,0,0,0,0,6,467,4,505,1,1,0,0,320,216,108000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.960237 +0000 UTC,172.18.0.8,60956,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,52000,960250,2732000,1208935,75000,959500,2697000,1181700,3857000,3857000,3857000,3857000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,81000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.960330 +0000 UTC,172.18.0.8,60958,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,16000,291750,529000,268513,128000,292750,468000,177097,1178000,1178000,1178000,1178000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,93000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.960398 +0000 UTC,172.18.0.8,60964,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,22000,2281000,7796000,3704889,58000,2284500,7821000,3717551,9148000,9148000,9148000,9148000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,68000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.960522 +0000 UTC,172.18.0.8,60968,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,29000,1075250,3207000,1475354,52000,1074750,3181000,1452081,4311000,4311000,4311000,4311000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,124000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.961066 +0000 UTC,172.18.0.8,60978,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,30000,997250,2446000,1139917,39000,995500,3416000,1618339,3996000,3996000,3996000,3996000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,544000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.962043 +0000 UTC,172.18.0.8,60980,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,20000,414250,1309000,602987,51000,414750,1285000,583582,1669000,1669000,1669000,1669000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,977000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.962723 +0000 UTC,172.18.0.8,60990,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,24000,1947000,5023000,2217194,52000,1946000,5442000,2506052,7795000,7795000,7795000,7795000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,680000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.964306 +0000 UTC,172.18.0.8,60998,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,23000,1070750,2894000,1258257,57000,1071000,2920000,1267724,4296000,4296000,4296000,4296000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,1583000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.964306 +0000 UTC,172.18.0.8,60996,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,23000,2666500,9635000,4652918,50000,2665500,9657000,4667059,10674000,10674000,10674000,10674000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,0,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.965054 +0000 UTC,172.18.0.8,32792,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,25000,979500,1634000,766381,85000,980000,1595000,742659,3931000,3931000,3931000,3931000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,748000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.965409 +0000 UTC,172.18.0.8,32794,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,26000,1053750,3870000,1878730,78000,1054000,3900000,1897634,4228000,4228000,4228000,4228000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,355000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.965963 +0000 UTC,172.18.0.8,32808,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,22000,1518500,4584000,2118827,57000,1518750,4618000,2136710,6085000,6085000,6085000,6085000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,554000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.966206 +0000 UTC,172.18.0.8,32816,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,19000,1430500,4600000,2141219,45000,1430250,4625000,2163908,5729000,5729000,5729000,5729000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,243000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.966435 +0000 UTC,172.18.0.8,32824,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,20000,2689000,8226000,3812680,296000,2689500,8253000,3764801,10767000,10767000,10767000,10767000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,229000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.967090 +0000 UTC,172.18.0.8,32836,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,28000,901500,2672000,1220724,61000,900500,2637000,1201013,3615000,3615000,3615000,3615000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,655000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.967220 +0000 UTC,172.18.0.8,32840,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,33000,348500,808000,331608,146000,349000,841000,330733,1408000,1408000,1408000,1408000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,130000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.967351 +0000 UTC,172.18.0.8,32856,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,29000,791250,1549000,813102,46000,789750,2762000,1316260,3171000,3171000,3171000,3171000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,131000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.968716 +0000 UTC,172.18.0.8,32872,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,31000,312750,718000,303005,48000,310750,819000,345447,1257000,1257000,1257000,1257000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,1365000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.970161 +0000 UTC,172.18.0.8,32878,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,24000,410750,1221000,550320,40000,409250,1289000,589002,1648000,1648000,1648000,1648000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,1445000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.971022 +0000 UTC,172.18.0.8,32886,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,28000,310500,701000,300355,47000,308750,818000,346378,1248000,1248000,1248000,1248000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,861000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.971437 +0000 UTC,172.18.0.8,32902,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,24000,675000,1396000,705984,48000,673750,2217000,1033042,2705000,2705000,2705000,2705000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,415000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.971771 +0000 UTC,172.18.0.8,32910,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,21000,1330000,2638000,1319072,42000,1330750,2619000,1316847,5333000,5333000,5333000,5333000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,334000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.972495 +0000 UTC,172.18.0.8,32918,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,35000,451500,1105000,486839,84000,451500,1047000,436570,1815000,1815000,1815000,1815000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,724000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.972563 +0000 UTC,172.18.0.8,32932,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,30000,911250,2192000,1005718,54000,911000,2163000,996940,3658000,3658000,3658000,3658000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,68000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.973431 +0000 UTC,172.18.0.8,32938,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,28000,1135250,3854000,1818550,61000,1133750,3884000,1839648,4547000,4547000,4547000,4547000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,868000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.973447 +0000 UTC,172.18.0.8,32946,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,46000,594000,1219000,493679,69000,591500,1254000,502803,2390000,2390000,2390000,2390000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,16000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.973529 +0000 UTC,172.18.0.8,32950,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,28000,806500,1951000,893692,56000,806750,1983000,905030,3239000,3239000,3239000,3239000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,82000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.973708 +0000 UTC,172.18.0.8,32960,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,19000,392250,1258000,581007,58000,392500,1223000,555232,1578000,1578000,1578000,1578000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,179000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.973742 +0000 UTC,172.18.0.8,32970,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,22000,722250,2460000,1162570,44000,723000,2441000,1148068,2901000,2901000,2901000,2901000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,34000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.974141 +0000 UTC,172.18.0.8,32972,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,22000,796750,2711000,1282527,54000,796750,2683000,1261648,3197000,3197000,3197000,3197000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,399000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.974338 +0000 UTC,172.18.0.8,32974,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,21000,420000,801000,405894,57000,421000,772000,372615,1693000,1693000,1693000,1693000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,197000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.974486 +0000 UTC,172.18.0.8,32988,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,23000,159500,420000,177182,49000,158000,236000,88215,643000,643000,643000,643000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,148000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.974513 +0000 UTC,172.18.0.8,33000,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,22000,453750,903000,369321,40000,452750,929000,421645,1821000,1821000,1821000,1821000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,27000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.974810 +0000 UTC,172.18.0.8,33002,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,23000,318500,599000,290195,57000,319250,573000,256206,1288000,1288000,1288000,1288000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,297000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.975185 +0000 UTC,172.18.0.8,33006,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,23000,332500,793000,338354,54000,332750,768000,312170,1341000,1341000,1341000,1341000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,375000,0,Benign,Stress,NA,siege
2025-03-04 14:45:15.976641 +0000 UTC,172.18.0.8,33016,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,26000,227000,724000,333004,45000,225000,590000,250640,913000,913000,913000,913000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,1456000,0,Benign,Stress,NA,siege
2025-03-04 14:45:16.962562 +0000 UTC,172.18.0.8,33026,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,30000,144000,397000,170956,46000,142000,376000,156537,584000,584000,584000,584000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,985921000,0,Benign,Stress,NA,siege
2025-03-04 14:45:16.963680 +0000 UTC,172.18.0.8,33028,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,17000,75750,174000,70575,49000,75500,153000,51668,310000,310000,310000,310000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,1118000,0,Benign,Stress,NA,siege
2025-03-04 14:45:16.963794 +0000 UTC,172.18.0.8,33042,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,22000,68250,163000,64757,33000,66500,143000,51416,279000,279000,279000,279000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,114000,0,Benign,Stress,NA,siege
2025-03-04 14:45:16.964324 +0000 UTC,172.18.0.8,33048,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,17000,72750,159000,63803,40000,72750,141000,46306,299000,299000,299000,299000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,530000,0,Benign,Stress,NA,siege
2025-03-04 14:45:16.964627 +0000 UTC,172.18.0.8,33064,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,24000,76000,162000,63055,44000,74500,143000,46032,311000,311000,311000,311000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,303000,0,Benign,Stress,NA,siege
2025-03-04 14:45:16.970294 +0000 UTC,172.18.0.8,33068,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,19000,106250,231000,97943,46000,105750,212000,76036,432000,432000,432000,432000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,5667000,0,Benign,Stress,NA,siege
2025-03-04 14:45:16.972484 +0000 UTC,172.18.0.8,33082,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,19000,78750,149000,61980,41000,78500,132000,40861,323000,323000,323000,323000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,2190000,0,Benign,Stress,NA,siege
2025-03-04 14:45:16.972502 +0000 UTC,172.18.0.8,33088,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,17000,77500,144000,61592,51000,77000,123000,31675,316000,316000,316000,316000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,18000,0,Benign,Stress,NA,siege
2025-03-04 14:45:16.975301 +0000 UTC,172.18.0.8,33094,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,17000,75250,166000,67638,37000,75000,147000,49685,308000,308000,308000,308000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,2799000,0,Benign,Stress,NA,siege
2025-03-04 14:45:16.976531 +0000 UTC,172.18.0.8,33098,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,18000,81000,138000,60371,41000,80750,119000,36772,331000,331000,331000,331000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,1230000,0,Benign,Stress,NA,siege
2025-03-04 14:45:17.964526 +0000 UTC,172.18.0.8,33114,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,61000,139000,286000,102791,70000,136750,255000,82637,565000,565000,565000,565000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,987995000,0,Benign,Stress,NA,siege
2025-03-04 14:45:17.967532 +0000 UTC,172.18.0.8,33128,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,29000,140750,326000,128471,46000,138750,289000,105638,571000,571000,571000,571000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,3006000,0,Benign,Stress,NA,siege
2025-03-04 14:45:17.968201 +0000 UTC,172.18.0.8,33132,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,25000,122250,284000,112292,54000,121000,255000,92401,496000,496000,496000,496000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,669000,0,Benign,Stress,NA,siege
2025-03-04 14:45:17.978470 +0000 UTC,172.18.0.8,33138,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,37000,95250,188000,66087,46000,84250,168000,56488,388000,388000,388000,388000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,10269000,0,Benign,Stress,NA,siege
2025-03-04 14:45:18.456218 +0000 UTC,172.18.0.1,54350,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002326000,0,0,0,0,1000219000,1000775333,1001120000,486366,1,196,0,0,0,0,0,0,784,0,0,0,Benign,Stress,NA,siege
2025-03-04 14:45:18.961628 +0000 UTC,172.18.0.8,33152,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,39000,114000,244000,89625,44000,110750,215000,78478,463000,463000,463000,463000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,983158000,0,Benign,Stress,NA,siege
2025-03-04 14:45:18.961756 +0000 UTC,172.18.0.8,33164,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,24000,79750,177000,67500,33000,78500,153000,52003,326000,326000,326000,326000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,128000,0,Benign,Stress,NA,siege
2025-03-04 14:45:18.964171 +0000 UTC,172.18.0.8,33178,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,44000,100000,193000,64843,55000,96000,166000,52287,407000,407000,407000,407000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,2415000,0,Benign,Stress,NA,siege
2025-03-04 14:45:18.965187 +0000 UTC,172.18.0.8,33194,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,68000,147750,304000,109063,78000,142500,264000,83544,601000,601000,601000,601000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,1016000,0,Benign,Stress,NA,siege
2025-03-04 14:45:18.967265 +0000 UTC,172.18.0.8,33206,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,34000,97000,217000,82271,37000,94250,193000,68689,394000,394000,394000,394000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,2078000,0,Benign,Stress,NA,siege
2025-03-04 14:45:18.967769 +0000 UTC,172.18.0.8,33220,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,21000,77500,166000,63825,50000,78500,143000,43332,324000,324000,324000,324000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,504000,0,Benign,Stress,NA,siege
2025-03-04 14:45:18.970911 +0000 UTC,172.18.0.8,33226,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,70000,126500,269000,95360,46000,118500,232000,85675,514000,514000,514000,514000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,3142000,0,Benign,Stress,NA,siege
2025-03-04 14:45:18.972174 +0000 UTC,172.18.0.8,33234,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,41000,125250,229000,85316,78000,122250,197000,52449,517000,517000,517000,517000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,1263000,0,Benign,Stress,NA,siege
2025-03-04 14:45:18.974620 +0000 UTC,172.18.0.8,33246,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,44000,128000,275000,101439,47000,124250,239000,87785,520000,520000,520000,520000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,2446000,0,Benign,Stress,NA,siege
2025-03-04 14:45:18.978550 +0000 UTC,172.18.0.8,33262,172.18.0.5,80,6,6,467,4,505,52,77,199,59,52,126,341,143,37000,90600,243000,86204,95000,138333,217000,68244,453000,453000,453000,453000,0,0,0,0,0,6,467,4,505,1,1,0,0,320,216,3930000,0,Benign,Stress,NA,siege
2025-03-04 14:45:18.979091 +0000 UTC,172.18.0.8,33278,172.18.0.5,80,6,5,415,5,557,52,83,199,64,52,111,341,128,20000,76750,198000,82103,14000,75500,172000,67771,311000,311000,311000,311000,0,0,0,0,0,5,415,5,557,1,1,0,0,268,268,541000,0,Benign,Stress,NA,siege
