Process Time,Src IP,Src Port,Dst IP,Dst Port,Protocol,Total Fwd Pkts,Total Fwd Vol,Total Bwd Pkts,Total Bwd Vol,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Max,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Max,Bwd Pkt Len Std,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Std,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Max,Bwd IAT Std,Duration,Active Min,Active Mean,Active Max,Active Std,Idle Min,Idle Mean,Idle Max,Idle Std,SFlow Fwd Pkts,SFlow Fwd Bytes,SFlow Bwd Pkts,SFlow bwd Bytes,FPSH Count,BPSH Count,FURG Count,BURG Count,Total FHLen,Total BHLen,Previous Flow Time,DSCP,RootIntent,Intent,Target,From
2025-03-04 11:09:02.439873 +0000 UTC,192.168.0.3,40496,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,22000,136400,423000,164740,44000,137800,391000,147511,703000,703000,703000,703000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,30000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.439993 +0000 UTC,192.168.0.3,40502,192.168.0.5,80,6,5,416,5,763,52,83,200,65,52,152,314,134,27000,182500,424000,170502,28000,181750,449000,185257,745000,745000,745000,745000,0,0,0,0,0,5,416,5,763,1,2,0,0,268,268,120000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.440060 +0000 UTC,192.168.0.3,40518,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,24000,365400,929000,441013,36000,367400,923000,446895,1853000,1853000,1853000,1853000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,67000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.440197 +0000 UTC,192.168.0.3,40522,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,24000,564600,2544000,1107476,31000,565400,2533000,1101370,2845000,2845000,2845000,2845000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,137000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.440330 +0000 UTC,192.168.0.3,40534,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,21000,426200,1850000,797585,26000,426600,1840000,792129,2149000,2149000,2149000,2149000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,133000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.440583 +0000 UTC,192.168.0.3,40540,192.168.0.5,80,6,5,416,5,763,52,83,200,65,52,152,314,134,25000,387000,613000,253598,50000,386500,976000,435728,1562000,1562000,1562000,1562000,0,0,0,0,0,5,416,5,763,1,2,0,0,268,268,253000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.440804 +0000 UTC,192.168.0.3,40542,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,33000,337000,1169000,468415,128000,336600,1063000,406878,1705000,1705000,1705000,1705000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,221000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.441127 +0000 UTC,192.168.0.3,40544,192.168.0.5,80,6,5,416,5,763,52,83,200,65,52,152,314,134,56000,1086500,2851000,1261646,31000,1084750,3077000,1433141,4360000,4360000,4360000,4360000,0,0,0,0,0,5,416,5,763,1,2,0,0,268,268,323000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.441286 +0000 UTC,192.168.0.3,40554,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,29000,134600,368000,141496,31000,137200,370000,147813,708000,708000,708000,708000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,159000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.441424 +0000 UTC,192.168.0.3,40564,192.168.0.5,80,6,5,416,5,763,52,83,200,65,52,152,314,134,37000,709250,2146000,976102,54000,706250,2180000,1006667,2850000,2850000,2850000,2850000,0,0,0,0,0,5,416,5,763,1,2,0,0,268,268,138000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.441446 +0000 UTC,192.168.0.3,40566,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,21000,595800,2380000,1006825,28000,595400,2409000,1019755,2995000,2995000,2995000,2995000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,22000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.441706 +0000 UTC,192.168.0.3,40572,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,27000,152600,347000,147980,29000,151800,312000,143941,780000,780000,780000,780000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,260000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.441766 +0000 UTC,192.168.0.3,40584,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,30000,461600,1699000,715496,36000,461400,1725000,726582,2328000,2328000,2328000,2328000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,60000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.442271 +0000 UTC,192.168.0.3,40600,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,20000,139200,427000,168750,27000,140400,410000,161213,719000,719000,719000,719000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,505000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.442532 +0000 UTC,192.168.0.3,40608,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,26000,271000,907000,366801,37000,271000,896000,356726,1377000,1377000,1377000,1377000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,261000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.442545 +0000 UTC,192.168.0.3,40618,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,20000,517400,1324000,576340,26000,517000,1350000,589086,2615000,2615000,2615000,2615000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,13000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.442579 +0000 UTC,192.168.0.3,40620,192.168.0.5,80,6,5,416,5,763,52,83,200,65,52,152,314,134,33000,289750,853000,378662,37000,288750,893000,406417,1177000,1177000,1177000,1177000,0,0,0,0,0,5,416,5,763,1,2,0,0,268,268,34000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.442811 +0000 UTC,192.168.0.3,40630,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,22000,195200,684000,279193,28000,199400,696000,285198,1015000,1015000,1015000,1015000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,232000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.442917 +0000 UTC,192.168.0.3,40636,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,26000,367200,1484000,626612,33000,363800,1468000,621353,1852000,1852000,1852000,1852000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,106000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.443114 +0000 UTC,192.168.0.3,40652,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,26000,260400,1030000,431970,29000,259000,1015000,426296,1318000,1318000,1318000,1318000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,197000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.443296 +0000 UTC,192.168.0.3,40654,192.168.0.5,80,6,5,416,5,763,52,83,200,65,52,152,314,134,29000,435250,942000,377609,53000,434500,1224000,549013,1758000,1758000,1758000,1758000,0,0,0,0,0,5,416,5,763,1,2,0,0,268,268,182000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.443494 +0000 UTC,192.168.0.3,40662,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,23000,210200,591000,245661,26000,210800,621000,258245,1073000,1073000,1073000,1073000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,198000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.443504 +0000 UTC,192.168.0.3,40678,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,22000,322000,1058000,440783,29000,323200,1001000,413372,1633000,1633000,1633000,1633000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,10000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.443607 +0000 UTC,192.168.0.3,40688,192.168.0.5,80,6,5,416,5,763,52,83,200,65,52,152,314,134,32000,451000,807000,318478,178000,449500,837000,296724,1819000,1819000,1819000,1819000,0,0,0,0,0,5,416,5,763,1,2,0,0,268,268,103000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.443788 +0000 UTC,192.168.0.3,40702,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,24000,315200,874000,384332,30000,313000,865000,390382,1596000,1596000,1596000,1596000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,181000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.444752 +0000 UTC,192.168.0.3,40714,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,23000,448600,1936000,833296,32000,448800,1921000,825638,2263000,2263000,2263000,2263000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,964000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.445234 +0000 UTC,192.168.0.3,40726,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,28000,249200,841000,338294,36000,247000,709000,267761,1263000,1263000,1263000,1263000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,482000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.445509 +0000 UTC,192.168.0.3,40740,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,25000,489400,1865000,779319,30000,483600,1846000,771063,2466000,2466000,2466000,2466000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,275000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.445612 +0000 UTC,192.168.0.3,40754,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,25000,191200,658000,266170,33000,191000,647000,261454,978000,978000,978000,978000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,103000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.445753 +0000 UTC,192.168.0.3,40766,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,22000,311800,751000,329330,29000,312600,776000,336892,1582000,1582000,1582000,1582000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,141000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.445835 +0000 UTC,192.168.0.3,40776,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,24000,154000,487000,193386,28000,154800,451000,175839,792000,792000,792000,792000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,82000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.445852 +0000 UTC,192.168.0.3,40790,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,27000,303000,744000,293357,41000,304400,733000,295052,1540000,1540000,1540000,1540000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,17000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.445866 +0000 UTC,192.168.0.3,40806,192.168.0.5,80,6,5,416,5,763,52,83,200,65,52,152,314,134,26000,204500,461000,183340,56000,204500,497000,206042,835000,835000,835000,835000,0,0,0,0,0,5,416,5,763,1,2,0,0,268,268,14000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.445954 +0000 UTC,192.168.0.3,40808,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,24000,461600,1571000,663293,27000,459400,1605000,681816,2328000,2328000,2328000,2328000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,88000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.445991 +0000 UTC,192.168.0.3,40810,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,24000,155200,490000,192870,31000,155800,481000,188171,797000,797000,797000,797000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,37000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.446073 +0000 UTC,192.168.0.3,40836,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,24000,298400,1165000,487511,32000,300200,1162000,484905,1517000,1517000,1517000,1517000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,82000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.446222 +0000 UTC,192.168.0.3,40826,192.168.0.5,80,6,5,416,5,763,52,83,200,65,52,152,314,134,23000,346500,692000,300431,40000,348250,735000,348713,1408000,1408000,1408000,1408000,0,0,0,0,0,5,416,5,763,1,2,0,0,268,268,149000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.446498 +0000 UTC,192.168.0.3,40852,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,23000,294200,1202000,509899,29000,297600,1206000,511238,1504000,1504000,1504000,1504000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,276000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.446886 +0000 UTC,192.168.0.3,40854,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,34000,255200,949000,391066,37000,253400,931000,383712,1291000,1291000,1291000,1291000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,388000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.447367 +0000 UTC,192.168.0.3,40856,192.168.0.5,80,6,5,416,5,763,52,83,200,65,52,152,314,134,36000,395000,770000,306830,51000,392500,956000,429162,1594000,1594000,1594000,1594000,0,0,0,0,0,5,416,5,763,1,2,0,0,268,268,481000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.447480 +0000 UTC,192.168.0.3,40858,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,15000,231600,594000,239472,21000,232000,615000,246853,1178000,1178000,1178000,1178000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,113000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.447889 +0000 UTC,192.168.0.3,40868,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,28000,131200,328000,120671,33000,131400,319000,120984,676000,676000,676000,676000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,409000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:02.448882 +0000 UTC,192.168.0.3,40884,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,14000,43400,64000,21466,17000,41600,72000,22412,227000,227000,227000,227000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,993000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:03.440662 +0000 UTC,192.168.0.3,40892,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,21000,57800,81000,26404,25000,56200,104000,31363,309000,309000,309000,309000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,991780000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:03.440744 +0000 UTC,192.168.0.3,40902,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,13000,57600,145000,53252,15000,57800,129000,44690,302000,302000,302000,302000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,82000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:03.444213 +0000 UTC,192.168.0.3,40910,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,25000,76000,120000,37302,31000,72400,122000,38337,401000,401000,401000,401000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,3469000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:03.444608 +0000 UTC,192.168.0.3,40914,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,14000,46800,66000,24108,19000,45200,84000,27334,244000,244000,244000,244000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,395000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:03.444994 +0000 UTC,192.168.0.3,40924,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,13000,45200,89000,28464,15000,44000,78000,28080,240000,240000,240000,240000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,386000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:03.445614 +0000 UTC,192.168.0.3,40936,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,24000,66600,131000,45916,35000,67000,104000,29351,352000,352000,352000,352000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,620000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:03.447656 +0000 UTC,192.168.0.3,40948,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,17000,53800,83000,28065,22000,51200,72000,23763,282000,282000,282000,282000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,2042000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:04.442556 +0000 UTC,192.168.0.3,40952,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,19000,70000,115000,40902,25000,69200,107000,35604,377000,377000,377000,377000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,994900000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:04.448878 +0000 UTC,192.168.0.3,40964,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,18000,44400,81000,24602,23000,42000,71000,24718,233000,233000,233000,233000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,6322000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:05.441558 +0000 UTC,192.168.0.3,40972,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,41000,71200,126000,34142,45000,69400,92000,20743,377000,377000,377000,377000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,992680000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:05.442238 +0000 UTC,192.168.0.3,40976,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,20000,66400,103000,35718,26000,65200,99000,33862,357000,357000,357000,357000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,680000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:05.443241 +0000 UTC,192.168.0.3,40980,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,16000,46600,80000,27033,21000,46600,75000,24306,249000,249000,249000,249000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,1003000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:05.446857 +0000 UTC,192.168.0.3,40984,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,15000,31800,46000,13179,17000,34000,52000,15858,184000,184000,184000,184000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,3616000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:05.448084 +0000 UTC,192.168.0.3,40996,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,20000,41200,66000,22219,22000,41400,60000,15549,221000,221000,221000,221000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,1227000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:05.448175 +0000 UTC,192.168.0.3,41002,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,17000,35600,72000,22142,10000,35200,56000,19639,187000,187000,187000,187000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,91000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:05.448236 +0000 UTC,192.168.0.3,41012,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,17000,36600,54000,14587,19000,34800,65000,18633,194000,194000,194000,194000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,61000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:05.448367 +0000 UTC,192.168.0.3,41002,192.168.0.5,80,6,1,52,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,52,0,131000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:06.441203 +0000 UTC,192.168.0.3,41016,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,33000,73800,116000,37479,38000,82400,128000,34370,445000,445000,445000,445000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,992836000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:06.441392 +0000 UTC,192.168.0.3,41018,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,27000,91200,180000,71047,40000,95000,147000,41743,494000,494000,494000,494000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,189000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:06.442287 +0000 UTC,192.168.0.3,41024,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,28000,52800,78000,19057,27000,51400,69000,20562,277000,277000,277000,277000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,895000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:06.443078 +0000 UTC,192.168.0.3,41030,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,15000,44000,79000,29512,19000,45000,78000,25228,238000,238000,238000,238000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,791000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:06.444739 +0000 UTC,192.168.0.3,41034,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,16000,39600,66000,19806,19000,38000,54000,16867,209000,209000,209000,209000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,1661000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:06.446072 +0000 UTC,192.168.0.3,41048,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,15000,38200,81000,27049,20000,38600,68000,19756,203000,203000,203000,203000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,1333000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:06.447942 +0000 UTC,192.168.0.3,41062,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,15000,33800,68000,20897,20000,33200,54000,16422,179000,179000,179000,179000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,1870000,0,Attack,Stress,nginx,NA
2025-03-04 11:09:06.449385 +0000 UTC,192.168.0.3,41072,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,14000,44600,73000,24429,19000,41600,68000,21477,236000,236000,236000,236000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,1443000,0,Attack,Stress,nginx,NA
