Process Time,Src IP,Src Port,Dst IP,Dst Port,Protocol,Total Fwd Pkts,Total Fwd Vol,Total Bwd Pkts,Total Bwd Vol,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Max,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Max,Bwd Pkt Len Std,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Std,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Max,Bwd IAT Std,Duration,Active Min,Active Mean,Active Max,Active Std,Idle Min,Idle Mean,Idle Max,Idle Std,SFlow Fwd Pkts,SFlow Fwd Bytes,SFlow Bwd Pkts,SFlow bwd Bytes,FPSH Count,BPSH Count,FURG Count,BURG Count,Total FHLen,Total BHLen,Previous Flow Time,DSCP,RootIntent,Intent,Target,From
2025-03-04 11:09:02.371004 +0000 UTC,192.168.0.2,34020,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,17000,2088400,9541000,4177162,36000,2089000,9566000,4189602,10452000,10452000,10452000,10452000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,158000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.371168 +0000 UTC,192.168.0.2,34022,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,20000,1925600,7782000,3350541,24000,1924400,7804000,3357610,9637000,9637000,9637000,9637000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,164000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.371181 +0000 UTC,192.168.0.2,34026,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,23000,1626200,5502000,2410381,34000,1625600,5532000,2422920,8139000,8139000,8139000,8139000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,13000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.371311 +0000 UTC,192.168.0.2,34040,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,20000,1234600,5463000,2371539,57000,1234000,5488000,2383720,6180000,6180000,6180000,6180000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,130000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.371451 +0000 UTC,192.168.0.2,34044,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,22000,1200200,5398000,2352002,39000,1199800,5424000,2365764,6008000,6008000,6008000,6008000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,140000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.371589 +0000 UTC,192.168.0.2,34054,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,21000,1222000,5311000,2293774,52000,1222000,5336000,2305884,6119000,6119000,6119000,6119000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,138000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.371774 +0000 UTC,192.168.0.2,34062,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,26000,2447400,8560000,3734143,28000,2445800,8591000,3742851,12243000,12243000,12243000,12243000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,185000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.371776 +0000 UTC,192.168.0.2,34068,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,24000,2137000,7940000,3421671,32000,2137000,7962000,3431644,10695000,10695000,10695000,10695000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,2000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.371782 +0000 UTC,192.168.0.2,34070,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,25000,2288400,9076000,3891770,36000,2288000,9111000,3907767,11452000,11452000,11452000,11452000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,6000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.371808 +0000 UTC,192.168.0.2,34074,192.168.0.5,80,6,5,416,5,763,52,83,200,65,52,152,314,134,22000,1832750,6512000,3128536,37000,1836250,6542000,3148623,7354000,7354000,7354000,7354000,0,0,0,0,0,5,416,5,763,1,2,0,0,268,268,26000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.371881 +0000 UTC,192.168.0.2,34082,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,21000,1976200,5222000,2469079,36000,1976400,5247000,2473458,9891000,9891000,9891000,9891000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,73000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.371886 +0000 UTC,192.168.0.2,34096,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,20000,2193200,5461000,2788612,31000,2193000,5482000,2790887,10975000,10975000,10975000,10975000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,5000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.371989 +0000 UTC,192.168.0.2,34098,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,20000,2083800,6003000,2794726,29000,2083600,6023000,2799291,10427000,10427000,10427000,10427000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,103000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.372026 +0000 UTC,192.168.0.2,34110,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,24000,1506200,5430000,2284849,31000,1505800,5451000,2293921,7539000,7539000,7539000,7539000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,37000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.372046 +0000 UTC,192.168.0.2,34118,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,22000,1807200,5623000,2471497,31000,1806400,5647000,2480135,9043000,9043000,9043000,9043000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,20000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.372164 +0000 UTC,192.168.0.2,34132,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,21000,1947000,5718000,2623966,29000,1946800,5741000,2631871,9744000,9744000,9744000,9744000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,118000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.372165 +0000 UTC,192.168.0.2,34140,192.168.0.5,80,6,7,520,5,763,52,74,200,55,52,152,314,134,25000,1020000,5416000,2158271,29000,1522750,5444000,2625005,6120000,6120000,6120000,6120000,0,0,0,0,0,7,520,5,763,1,2,0,0,372,268,1000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.372302 +0000 UTC,192.168.0.2,34156,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,20000,2252800,5792000,2897627,29000,2252000,5814000,2902542,11271000,11271000,11271000,11271000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,137000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.372397 +0000 UTC,192.168.0.2,34158,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,21000,1461800,5759000,2439658,27000,1461800,5781000,2450319,7319000,7319000,7319000,7319000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,95000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.372449 +0000 UTC,192.168.0.2,34168,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,22000,1784800,5848000,2491396,30000,1785000,5869000,2498608,8934000,8934000,8934000,8934000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,52000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.372484 +0000 UTC,192.168.0.2,34178,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,24000,1831600,6533000,2836704,30000,1831400,6560000,2846437,9167000,9167000,9167000,9167000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,35000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.372557 +0000 UTC,192.168.0.2,34194,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,22000,1971400,5461000,2568968,32000,1971400,5484000,2574482,9866000,9866000,9866000,9866000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,73000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.372604 +0000 UTC,192.168.0.2,34202,192.168.0.5,80,6,5,416,5,763,52,83,200,65,52,152,314,134,24000,2703500,10053000,4902510,44000,2703500,10079000,4923900,10824000,10824000,10824000,10824000,0,0,0,0,0,5,416,5,763,1,2,0,0,268,268,47000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.372663 +0000 UTC,192.168.0.2,34216,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,23000,1655800,7761000,3415717,43000,1655800,7787000,3429324,8289000,8289000,8289000,8289000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,59000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.372715 +0000 UTC,192.168.0.2,34230,192.168.0.5,80,6,5,416,5,763,52,83,200,65,52,152,314,134,23000,2661500,8033000,3686994,38000,2663250,8062000,3782751,10662000,10662000,10662000,10662000,0,0,0,0,0,5,416,5,763,1,2,0,0,268,268,52000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.372825 +0000 UTC,192.168.0.2,34244,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,22000,1700600,5407000,2324249,31000,1700400,5429000,2332569,8512000,8512000,8512000,8512000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,110000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.372867 +0000 UTC,192.168.0.2,34254,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,24000,2097800,9977000,4406574,53000,2097400,10004000,4420808,10497000,10497000,10497000,10497000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,42000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.372887 +0000 UTC,192.168.0.2,34264,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,20000,1961800,5880000,2730912,25000,1961400,5906000,2739252,9817000,9817000,9817000,9817000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,20000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.372979 +0000 UTC,192.168.0.2,34278,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,19000,1831000,6301000,2754185,28000,1831000,6323000,2759100,9164000,9164000,9164000,9164000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,92000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.373105 +0000 UTC,192.168.0.2,34286,192.168.0.5,80,6,5,416,5,763,52,83,200,65,52,152,314,134,22000,2138000,6255000,2836850,90000,2138750,6282000,2874863,8564000,8564000,8564000,8564000,0,0,0,0,0,5,416,5,763,1,2,0,0,268,268,126000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.373377 +0000 UTC,192.168.0.2,34298,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,22000,1480600,6074000,2613155,30000,1479600,6100000,2625606,7413000,7413000,7413000,7413000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,272000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.373400 +0000 UTC,192.168.0.2,34310,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,23000,1660800,5076000,2287491,37000,1661000,5098000,2294300,8315000,8315000,8315000,8315000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,23000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.373436 +0000 UTC,192.168.0.2,34312,192.168.0.5,80,6,5,416,5,763,52,83,200,65,52,152,314,134,21000,1920500,6043000,2784409,90000,1922000,6067000,2821166,7697000,7697000,7697000,7697000,0,0,0,0,0,5,416,5,763,1,2,0,0,268,268,36000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.373635 +0000 UTC,192.168.0.2,34324,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,22000,393800,1069000,427937,46000,393800,1036000,409331,1979000,1979000,1979000,1979000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,199000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.373708 +0000 UTC,192.168.0.2,34338,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,22000,188000,309000,117611,69000,188000,313000,93356,949000,949000,949000,949000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,73000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.373857 +0000 UTC,192.168.0.2,34350,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,26000,212800,595000,236121,39000,213000,572000,218544,1076000,1076000,1076000,1076000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,149000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.373876 +0000 UTC,192.168.0.2,34352,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,24000,186800,366000,166928,33000,186600,341000,151783,944000,944000,944000,944000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,19000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.374245 +0000 UTC,192.168.0.2,34362,192.168.0.5,80,6,5,416,5,763,52,83,200,65,52,152,314,134,25000,327000,566000,237030,61000,327000,656000,288560,1318000,1318000,1318000,1318000,0,0,0,0,0,5,416,5,763,1,2,0,0,268,268,369000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.374877 +0000 UTC,192.168.0.2,34370,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,33000,335200,727000,318821,91000,334400,735000,263208,1687000,1687000,1687000,1687000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,632000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.375880 +0000 UTC,192.168.0.2,34372,192.168.0.5,80,6,5,416,5,763,52,83,200,65,52,152,314,134,31000,107750,183000,62766,68000,105500,145000,31670,438000,438000,438000,438000,0,0,0,0,0,5,416,5,763,1,2,0,0,268,268,1003000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.378336 +0000 UTC,192.168.0.2,34378,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,32000,145600,333000,112108,42000,143600,313000,101510,735000,735000,735000,735000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,2456000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.383533 +0000 UTC,192.168.0.2,34384,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,23000,67800,129000,42528,28000,66200,109000,37251,348000,348000,348000,348000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,5197000,0,Attack,Stress,NA,siege-0
2025-03-04 11:09:02.439589 +0000 UTC,192.168.0.3,40414,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,23000,537600,1549000,700800,32000,535600,1532000,702218,2695000,2695000,2695000,2695000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,0,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.439589 +0000 UTC,192.168.0.3,40412,192.168.0.5,80,6,5,416,5,763,52,83,200,65,52,152,314,134,35000,374250,598000,241430,35000,372000,884000,401267,1505000,1505000,1505000,1505000,0,0,0,0,0,5,416,5,763,1,2,0,0,268,268,0,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.439590 +0000 UTC,192.168.0.3,40402,192.168.0.5,80,6,5,416,5,763,52,83,200,65,52,152,314,134,75000,528250,1257000,510405,44000,526500,1343000,609918,2122000,2122000,2122000,2122000,0,0,0,0,0,5,416,5,763,1,2,0,0,268,268,1000,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.439591 +0000 UTC,192.168.0.3,40424,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,23000,346400,1172000,492807,27000,345400,1202000,508020,1742000,1742000,1742000,1742000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,1000,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.439603 +0000 UTC,192.168.0.3,40438,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,21000,1573000,5478000,2380108,33000,1573600,5462000,2376656,7875000,7875000,7875000,7875000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,12000,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.439608 +0000 UTC,192.168.0.3,40410,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,22000,180800,551000,219778,28000,181000,527000,208950,912000,912000,912000,912000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,5000,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.439627 +0000 UTC,192.168.0.3,40450,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,19000,143800,359000,144207,34000,144600,344000,139763,731000,731000,731000,731000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,19000,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.439640 +0000 UTC,192.168.0.3,40466,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,26000,527400,1469000,648621,37000,526400,1496000,604468,2644000,2644000,2644000,2644000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,13000,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.439792 +0000 UTC,192.168.0.3,40476,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,20000,617000,2794000,1218102,28000,617000,2780000,1210109,3094000,3094000,3094000,3094000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,152000,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.439847 +0000 UTC,192.168.0.3,40482,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,20000,298200,786000,364968,24000,298000,807000,369945,1499000,1499000,1499000,1499000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,55000,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.439876 +0000 UTC,192.168.0.3,40496,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,20000,136600,425000,166195,44000,136800,388000,146522,693000,693000,693000,693000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,29000,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.439997 +0000 UTC,192.168.0.3,40502,192.168.0.5,80,6,5,416,5,763,52,83,200,65,52,152,314,134,26000,182500,423000,170083,29000,182000,450000,185614,739000,739000,739000,739000,0,0,0,0,0,5,416,5,763,1,2,0,0,268,268,121000,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.440064 +0000 UTC,192.168.0.3,40518,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,23000,366000,933000,443258,37000,366600,919000,445648,1843000,1843000,1843000,1843000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,67000,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.440202 +0000 UTC,192.168.0.3,40522,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,24000,564800,2548000,1109674,32000,564800,2530000,1100051,2834000,2834000,2834000,2834000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,138000,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.440333 +0000 UTC,192.168.0.3,40534,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,21000,426400,1852000,798602,28000,426200,1838000,791222,2141000,2141000,2141000,2141000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,131000,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.440587 +0000 UTC,192.168.0.3,40540,192.168.0.5,80,6,5,416,5,763,52,83,200,65,52,152,314,134,24000,387000,612000,253885,51000,386750,977000,436169,1556000,1556000,1556000,1556000,0,0,0,0,0,5,416,5,763,1,2,0,0,268,268,254000,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.440809 +0000 UTC,192.168.0.3,40542,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,31000,337000,1171000,469619,124000,336200,1061000,406149,1694000,1694000,1694000,1694000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,222000,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.441132 +0000 UTC,192.168.0.3,40544,192.168.0.5,80,6,5,416,5,763,52,83,200,65,52,152,314,134,54000,1086250,2851000,1262416,32000,1085000,3078000,1433337,4353000,4353000,4353000,4353000,0,0,0,0,0,5,416,5,763,1,2,0,0,268,268,323000,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.441292 +0000 UTC,192.168.0.3,40554,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,28000,134600,372000,144424,31000,136600,367000,146100,696000,696000,696000,696000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,160000,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.441432 +0000 UTC,192.168.0.3,40564,192.168.0.5,80,6,5,416,5,763,52,83,200,65,52,152,314,134,32000,708250,2149000,978984,56000,706500,2180000,1006601,2840000,2840000,2840000,2840000,0,0,0,0,0,5,416,5,763,1,2,0,0,268,268,140000,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.441451 +0000 UTC,192.168.0.3,40566,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,21000,595600,2381000,1007630,30000,594800,2409000,1020019,2985000,2985000,2985000,2985000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,19000,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.441711 +0000 UTC,192.168.0.3,40572,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,26000,152200,348000,149576,35000,151200,309000,142881,769000,769000,769000,769000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,260000,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.441770 +0000 UTC,192.168.0.3,40584,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,29000,462000,1701000,716938,39000,461400,1728000,728029,2319000,2319000,2319000,2319000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,59000,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.442275 +0000 UTC,192.168.0.3,40600,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,19000,139600,431000,171087,30000,139600,407000,160013,709000,709000,709000,709000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,505000,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.442536 +0000 UTC,192.168.0.3,40608,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,25000,271000,909000,367717,36000,270800,892000,354749,1366000,1366000,1366000,1366000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,261000,0,Attack,Stress,NA,siege-1
2025-03-04 11:09:02.442549 +0000 UTC,192.168.0.3,40618,192.168.0.5,80,6,6,468,6,815,52,78,200,59,52,135,314,127,20000,517400,1323000,576428,28000,515000,1351000,586782,2596000,2596000,2596000,2596000,0,0,0,0,0,6,468,6,815,1,2,0,0,320,320,13000,0,Attack,Stress,NA,siege-1
