Process Time,Src IP,Src Port,Dst IP,Dst Port,Protocol,Total Fwd Pkts,Total Fwd Vol,Total Bwd Pkts,Total Bwd Vol,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Max,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Max,Bwd Pkt Len Std,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Std,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Max,Bwd IAT Std,Duration,Active Min,Active Mean,Active Max,Active Std,Idle Min,Idle Mean,Idle Max,Idle Std,SFlow Fwd Pkts,SFlow Fwd Bytes,SFlow Bwd Pkts,SFlow bwd Bytes,FPSH Count,BPSH Count,FURG Count,BURG Count,Total FHLen,Total BHLen,Previous Flow Time,DSCP,RootIntent,Intent,Target,From
2025-03-04 13:49:25.752589 +0000 UTC,172.18.0.1,60683,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3001931000,0,0,0,0,1000254000,1000643666,1001284000,558883,1,196,0,0,0,0,0,0,784,0,13311857000,0,NA,NA,NA,NA
2025-03-04 13:49:26.776219 +0000 UTC,172.18.0.2,34386,172.18.0.3,3306,6,62,8748,52,45443,52,141,358,82,52,873,7292,1518,16000,834786,3877000,955882,17000,996921,4145000,1064424,50922000,50922000,50922000,50922000,0,0,0,0,0,62,8748,52,45443,45,49,0,0,3232,2712,1073339000,0,NA,NA,NA,NA
2025-03-04 13:49:26.957262 +0000 UTC,172.18.0.2,34388,172.18.0.3,3306,6,27,2663,23,24222,52,98,219,51,52,1053,7292,2104,13000,475846,2672000,678491,14000,560409,2803000,770150,12372000,12372000,12372000,12372000,0,0,0,0,0,27,2663,23,24222,16,20,0,0,1412,1204,181043000,0,NA,NA,NA,NA
2025-03-04 13:49:27.432488 +0000 UTC,172.18.0.2,34392,172.18.0.3,3306,6,62,8748,52,45443,52,141,358,82,52,873,7292,1518,13000,690967,4245000,906515,14000,825705,4332000,1006227,42149000,42149000,42149000,42149000,0,0,0,0,0,62,8748,52,45443,45,49,0,0,3232,2712,475226000,0,NA,NA,NA,NA
2025-03-04 13:49:28.651120 +0000 UTC,172.18.0.2,34406,172.18.0.3,3306,6,44,5499,37,37035,52,124,358,76,52,1000,7292,1748,14000,583883,3123000,828942,14000,696361,3214000,923465,25107000,25107000,25107000,25107000,0,0,0,0,0,44,5499,37,37035,30,34,0,0,2296,1932,1218632000,0,NA,NA,NA,NA
2025-03-04 13:49:29.964170 +0000 UTC,172.18.0.2,34420,172.18.0.3,3306,6,27,2663,23,24222,52,98,219,51,52,1053,7292,2104,13000,611384,3483000,1036643,14000,720863,3611000,1129176,15896000,15896000,15896000,15896000,0,0,0,0,0,27,2663,23,24222,16,20,0,0,1412,1204,1313050000,0,NA,NA,NA,NA
2025-03-04 13:49:29.977181 +0000 UTC,172.18.0.1,44447,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002544000,0,0,0,0,1000572000,1000848000,1001266000,368146,1,196,0,0,0,0,0,0,784,0,4224592000,0,NA,NA,NA,NA
2025-03-04 13:49:29.984518 +0000 UTC,172.18.0.2,34422,172.18.0.3,3306,6,29,2831,24,31763,52,97,219,50,52,1323,7541,2447,14000,523428,3378000,837961,14000,635739,3483000,927935,14656000,14656000,14656000,14656000,0,0,0,0,0,29,2831,24,31763,17,21,0,0,1516,1256,20348000,0,NA,NA,NA,NA
2025-03-04 13:49:30.057264 +0000 UTC,172.18.0.2,34432,172.18.0.3,3306,6,27,2663,23,24222,52,98,219,51,52,1053,7292,2104,13000,686653,4317000,1137277,14000,809818,4447000,1241364,17853000,17853000,17853000,17853000,0,0,0,0,0,27,2663,23,24222,16,20,0,0,1412,1204,72746000,0,NA,NA,NA,NA
2025-03-04 13:49:30.078372 +0000 UTC,172.18.0.2,34440,172.18.0.3,3306,6,29,2831,24,31763,52,97,219,50,52,1323,7541,2447,15000,594357,3674000,941861,20000,721652,3811000,1052842,16642000,16642000,16642000,16642000,0,0,0,0,0,29,2831,24,31763,17,21,0,0,1516,1256,21108000,0,NA,NA,NA,NA
2025-03-04 13:49:31.364635 +0000 UTC,172.18.0.2,34456,172.18.0.3,3306,6,44,5499,37,37035,52,124,358,76,52,1000,7292,1748,15000,636395,3646000,901202,19000,759222,3746000,1006354,27365000,27365000,27365000,27365000,0,0,0,0,0,44,5499,37,37035,30,34,0,0,2296,1932,1286263000,0,NA,NA,NA,NA
2025-03-04 13:49:32.297115 +0000 UTC,172.18.0.2,34466,172.18.0.3,3306,6,62,8748,52,45443,52,141,358,82,52,873,7292,1518,11000,562180,4213000,828417,14000,671803,4336000,918390,34293000,34293000,34293000,34293000,0,0,0,0,0,62,8748,52,45443,45,49,0,0,3232,2712,932480000,0,NA,NA,NA,NA
2025-03-04 13:49:34.447983 +0000 UTC,172.18.0.2,33182,172.18.0.3,3306,6,58,8307,50,40830,52,143,358,81,52,816,7292,1539,14000,625333,4663000,861176,13000,726591,4790000,940711,35644000,35644000,35644000,35644000,0,0,0,0,0,58,8307,50,40830,43,47,0,0,3024,2608,2150868000,0,NA,NA,NA,NA
2025-03-04 13:49:34.637311 +0000 UTC,172.18.0.2,33198,172.18.0.3,3306,6,62,8748,52,45443,52,141,358,82,52,873,7292,1518,13000,523213,3926000,690184,13000,625019,4093000,766090,31916000,31916000,31916000,31916000,0,0,0,0,0,62,8748,52,45443,45,49,0,0,3232,2712,189328000,0,NA,NA,NA,NA
2025-03-04 13:49:34.798278 +0000 UTC,172.18.0.2,33214,172.18.0.3,3306,6,27,2663,23,24222,52,98,219,51,52,1053,7292,2104,11000,564884,3201000,878884,18000,665590,3307000,985368,14687000,14687000,14687000,14687000,0,0,0,0,0,27,2663,23,24222,16,20,0,0,1412,1204,160967000,0,NA,NA,NA,NA
2025-03-04 13:49:34.819607 +0000 UTC,172.18.0.2,33220,172.18.0.3,3306,6,29,2831,24,31763,52,97,219,50,52,1323,7541,2447,15000,547464,3959000,893101,18000,664695,4061000,1001126,15329000,15329000,15329000,15329000,0,0,0,0,0,29,2831,24,31763,17,21,0,0,1516,1256,21329000,0,NA,NA,NA,NA
2025-03-04 13:49:34.955287 +0000 UTC,172.18.0.1,35899,239.255.255.250,1900,17,7,1071,0,0,153,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,720001372000,0,0,0,0,119999573000,120000228666,120000857000,-9223372036854775808,1,153,0,0,0,0,0,0,1071,0,4978106000,0,NA,NA,NA,NA
2025-03-04 13:49:37.293533 +0000 UTC,172.18.0.2,33226,172.18.0.3,3306,6,58,8307,50,40830,52,143,358,81,52,816,7292,1539,14000,939157,4672000,1152403,14000,1091265,5039000,1281415,53532000,53532000,53532000,53532000,0,0,0,0,0,58,8307,50,40830,43,47,0,0,3024,2608,2473926000,0,NA,NA,NA,NA
2025-03-04 13:49:37.628526 +0000 UTC,172.18.0.2,33234,172.18.0.3,3306,6,27,2663,23,24222,52,98,219,51,52,1053,7292,2104,17000,699884,5443000,1228634,19000,825227,5626000,1355473,18197000,18197000,18197000,18197000,0,0,0,0,0,27,2663,23,24222,16,20,0,0,1412,1204,334993000,0,NA,NA,NA,NA
2025-03-04 13:49:37.650515 +0000 UTC,172.18.0.2,33246,172.18.0.3,3306,6,29,2831,24,31763,52,97,219,50,52,1323,7541,2447,15000,630214,4942000,1084897,23000,765695,4980000,1189423,17646000,17646000,17646000,17646000,0,0,0,0,0,29,2831,24,31763,17,21,0,0,1516,1256,21989000,0,NA,NA,NA,NA
2025-03-04 13:49:38.466608 +0000 UTC,172.18.0.2,33262,172.18.0.3,3306,6,58,8307,50,40830,52,143,358,81,52,816,7292,1539,13000,567947,3370000,757339,14000,660000,3484000,825971,32373000,32373000,32373000,32373000,0,0,0,0,0,58,8307,50,40830,43,47,0,0,3024,2608,816093000,0,NA,NA,NA,NA
2025-03-04 13:49:38.631641 +0000 UTC,172.18.0.2,33266,172.18.0.3,3306,6,27,2663,23,24222,52,98,219,51,52,1053,7292,2104,8000,499153,2772000,743013,13000,588181,2785000,825901,12978000,12978000,12978000,12978000,0,0,0,0,0,27,2663,23,24222,16,20,0,0,1412,1204,165033000,0,NA,NA,NA,NA
2025-03-04 13:49:38.648360 +0000 UTC,172.18.0.2,33272,172.18.0.3,3306,6,29,2831,24,31763,52,97,219,50,52,1323,7541,2447,13000,545535,3085000,895766,14000,662521,3202000,994400,15275000,15275000,15275000,15275000,0,0,0,0,0,29,2831,24,31763,17,21,0,0,1516,1256,16719000,0,NA,NA,NA,NA
2025-03-04 13:49:39.511867 +0000 UTC,172.18.0.1,44397,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3003574000,0,0,0,0,1000945000,1001191333,1001607000,362030,1,196,0,0,0,0,0,0,784,0,4556580000,0,NA,NA,NA,NA
2025-03-04 13:49:41.461783 +0000 UTC,172.18.0.2,33274,172.18.0.3,3306,6,58,8307,50,40830,52,143,358,81,52,816,7292,1539,16000,604526,3483000,807033,19000,702428,3667000,879330,34458000,34458000,34458000,34458000,0,0,0,0,0,58,8307,50,40830,43,47,0,0,3024,2608,2813423000,0,NA,NA,NA,NA
2025-03-04 13:49:42.151590 +0000 UTC,172.18.0.2,33286,172.18.0.3,3306,6,58,8307,50,40830,52,143,358,81,52,816,7292,1539,13000,615491,3973000,847428,13000,715265,4038000,919462,35083000,35083000,35083000,35083000,0,0,0,0,0,58,8307,50,40830,43,47,0,0,3024,2608,689807000,0,NA,NA,NA,NA
2025-03-04 13:49:42.590699 +0000 UTC,172.18.0.2,58634,172.18.0.3,3306,6,58,8307,50,40830,52,143,358,81,52,816,7292,1539,12000,565228,3149000,711955,14000,656775,3229000,774478,32218000,32218000,32218000,32218000,0,0,0,0,0,58,8307,50,40830,43,47,0,0,3024,2608,439109000,0,NA,NA,NA,NA
2025-03-04 13:49:42.720624 +0000 UTC,172.18.0.2,58646,172.18.0.3,3306,6,58,8307,50,40830,52,143,358,81,52,816,7292,1539,8000,711947,4230000,941993,17000,827408,4380000,1030451,40581000,40581000,40581000,40581000,0,0,0,0,0,58,8307,50,40830,43,47,0,0,3024,2608,129925000,0,NA,NA,NA,NA
2025-03-04 13:49:43.560974 +0000 UTC,172.18.0.2,58654,172.18.0.3,3306,6,62,8748,52,45443,52,141,358,82,52,873,7292,1518,17000,535213,3468000,708801,23000,639294,3761000,786469,32648000,32648000,32648000,32648000,0,0,0,0,0,62,8748,52,45443,45,49,0,0,3232,2712,840350000,0,NA,NA,NA,NA
2025-03-04 13:49:45.053448 +0000 UTC,172.18.0.2,58664,172.18.0.3,3306,6,27,2663,23,24222,52,98,219,51,52,1053,7292,2104,3000,781923,4762000,1325946,8000,922272,4863000,1442908,20330000,20330000,20330000,20330000,0,0,0,0,0,27,2663,23,24222,16,20,0,0,1412,1204,1492474000,0,NA,NA,NA,NA
2025-03-04 13:49:45.077022 +0000 UTC,172.18.0.2,58674,172.18.0.3,3306,6,29,2831,24,31763,52,97,219,50,52,1323,7541,2447,13000,539214,2815000,804443,14000,655000,2990000,893347,15098000,15098000,15098000,15098000,0,0,0,0,0,29,2831,24,31763,17,21,0,0,1516,1256,23574000,0,NA,NA,NA,NA
2025-03-04 13:49:46.592718 +0000 UTC,172.18.0.1,37795,239.255.255.250,1900,17,3,588,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,2002119000,0,0,0,0,1000753000,1001059500,1001366000,433456,1,196,0,0,0,0,0,0,588,0,7080851000,0,NA,NA,NA,NA
2025-03-04 13:49:47.008421 +0000 UTC,172.18.0.2,58676,172.18.0.3,3306,6,27,2663,23,24222,52,98,219,51,52,1053,7292,2104,15000,506269,3698000,844086,20000,596636,3817000,938464,13163000,13163000,13163000,13163000,0,0,0,0,0,27,2663,23,24222,16,20,0,0,1412,1204,1931399000,0,NA,NA,NA,NA
2025-03-04 13:49:47.027327 +0000 UTC,172.18.0.2,58690,172.18.0.3,3306,6,29,2831,24,31763,52,97,219,50,52,1323,7541,2447,13000,506392,3398000,786447,14000,614521,3554000,885023,14179000,14179000,14179000,14179000,0,0,0,0,0,29,2831,24,31763,17,21,0,0,1516,1256,18906000,0,NA,NA,NA,NA
2025-03-04 13:49:47.268947 +0000 UTC,172.18.0.2,58698,172.18.0.3,3306,6,58,8307,50,40830,52,143,358,81,52,816,7292,1539,17000,842578,6221000,1110604,19000,979387,6601000,1256097,48027000,48027000,48027000,48027000,0,0,0,0,0,58,8307,50,40830,43,47,0,0,3024,2608,241620000,0,NA,NA,NA,NA
2025-03-04 13:49:47.407011 +0000 UTC,172.18.0.2,58702,172.18.0.3,3306,6,27,2663,23,24222,52,98,219,51,52,1053,7292,2104,14000,646307,4328000,1054188,15000,760954,4426000,1150840,16804000,16804000,16804000,16804000,0,0,0,0,0,27,2663,23,24222,16,20,0,0,1412,1204,138064000,0,NA,NA,NA,NA
2025-03-04 13:49:47.429902 +0000 UTC,172.18.0.2,58704,172.18.0.3,3306,6,29,2831,24,31763,52,97,219,50,52,1323,7541,2447,13000,516678,3499000,796003,14000,627478,3645000,896130,14467000,14467000,14467000,14467000,0,0,0,0,0,29,2831,24,31763,17,21,0,0,1516,1256,22891000,0,NA,NA,NA,NA
2025-03-04 13:49:47.550650 +0000 UTC,172.18.0.2,58716,172.18.0.3,3306,6,44,5499,37,37035,52,124,358,76,52,1000,7292,1748,17000,860767,5855000,1348871,25000,1026694,5904000,1487507,37013000,37013000,37013000,37013000,0,0,0,0,0,44,5499,37,37035,30,34,0,0,2296,1932,120748000,0,NA,NA,NA,NA
2025-03-04 13:49:48.877459 +0000 UTC,172.18.0.2,58728,172.18.0.3,3306,6,44,5499,37,37035,52,124,358,76,52,1000,7292,1748,13000,651325,3541000,891613,14000,776166,3707000,988343,28007000,28007000,28007000,28007000,0,0,0,0,0,44,5499,37,37035,30,34,0,0,2296,1932,1326809000,0,NA,NA,NA,NA
2025-03-04 13:49:49.047491 +0000 UTC,172.18.0.1,55996,239.255.255.250,1900,17,4,784,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,3002567000,0,0,0,0,1000620000,1000855666,1001066000,224076,1,196,0,0,0,0,0,0,784,0,2454773000,0,NA,NA,NA,NA
2025-03-04 13:49:50.366300 +0000 UTC,172.18.0.2,58740,172.18.0.3,3306,6,44,5499,37,37035,52,124,358,76,52,1000,7292,1748,18000,569837,3410000,818334,19000,679694,3642000,911557,24503000,24503000,24503000,24503000,0,0,0,0,0,44,5499,37,37035,30,34,0,0,2296,1932,1488841000,0,NA,NA,NA,NA
2025-03-04 13:49:50.987670 +0000 UTC,172.18.0.2,58742,172.18.0.3,3306,6,62,8748,52,45443,52,141,358,82,52,873,7292,1518,19000,581901,3929000,728491,17000,695333,4247000,815137,35496000,35496000,35496000,35496000,0,0,0,0,0,62,8748,52,45443,45,49,0,0,3232,2712,621370000,0,NA,NA,NA,NA
2025-03-04 13:49:51.217625 +0000 UTC,172.18.0.2,58752,172.18.0.3,3306,6,27,2663,23,24222,52,98,219,51,52,1053,7292,2104,11000,592769,3954000,987845,16000,699000,4112000,1097744,15412000,15412000,15412000,15412000,0,0,0,0,0,27,2663,23,24222,16,20,0,0,1412,1204,229955000,0,NA,NA,NA,NA
2025-03-04 13:49:51.236162 +0000 UTC,172.18.0.2,58760,172.18.0.3,3306,6,29,2831,24,31763,52,97,219,50,52,1323,7541,2447,12000,483321,2612000,735144,14000,586695,2715000,820130,13533000,13533000,13533000,13533000,0,0,0,0,0,29,2831,24,31763,17,21,0,0,1516,1256,18537000,0,NA,NA,NA,NA
2025-03-04 13:49:51.764882 +0000 UTC,172.18.0.2,58774,172.18.0.3,3306,6,27,2663,23,24222,52,98,219,51,52,1053,7292,2104,5000,498192,3145000,819613,12000,587363,3194000,897976,12953000,12953000,12953000,12953000,0,0,0,0,0,27,2663,23,24222,16,20,0,0,1412,1204,528720000,0,NA,NA,NA,NA
2025-03-04 13:49:51.782041 +0000 UTC,172.18.0.2,58778,172.18.0.3,3306,6,29,2831,24,31763,52,97,219,50,52,1323,7541,2447,13000,450071,2497000,647667,13000,546260,2576000,731737,12602000,12602000,12602000,12602000,0,0,0,0,0,29,2831,24,31763,17,21,0,0,1516,1256,17159000,0,NA,NA,NA,NA
2025-03-04 13:49:52.826338 +0000 UTC,172.18.0.2,48276,172.18.0.3,3306,6,62,8748,52,45443,52,141,358,82,52,873,7292,1518,18000,510081,3119000,674821,20000,609352,3196000,755751,31115000,31115000,31115000,31115000,0,0,0,0,0,62,8748,52,45443,45,49,0,0,3232,2712,1044297000,0,NA,NA,NA,NA
